"","data_label","year","gear.x","julian","sample_num","region","prob","gear.y","sampleDate","Length","Fresh.Water.Age","Salt.Water.Age","Total.Age","AGE","Sex"
"3267","EagleSonar",2014,"Test Fishery",206,571,33,0.419,"Test Fishery","2014-07-25",831,1,4,1.4,6,"female"
"3268","EagleSonar",2014,"Test Fishery",206,572,33,0.546,"Test Fishery","2014-07-25",813,1,3,1.3,5,"male"
"3269","EagleSonar",2014,"Test Fishery",206,573,33,0.3711,"Test Fishery","2014-07-25",867,1,4,1.4,6,"female"
"3270","EagleSonar",2014,"Test Fishery",206,574,35,0.3356,"Test Fishery","2014-07-25",704,1,3,1.3,5,"male"
"3271","EagleSonar",2014,"Test Fishery",206,575,32,0.4069,"Test Fishery","2014-07-25",820,1,4,1.4,6,"male"
"3272","EagleSonar",2014,"Test Fishery",206,576,33,0.8234,"Test Fishery","2014-07-25",829,1,4,1.4,6,"female"
"3273","EagleSonar",2014,"Test Fishery",206,577,33,0.8544,"Test Fishery","2014-07-25",905,1,4,1.4,6,"male"
"3274","EagleSonar",2014,"Test Fishery",206,578,33,0.4977,"Test Fishery","2014-07-25",834,1,4,1.4,6,"female"
"3275","EagleSonar",2014,"Test Fishery",207,579,33,0.5354,"Test Fishery","2014-07-26",754,NA,NA,NA,NA,"male"
"3276","EagleSonar",2014,"Test Fishery",207,580,33,0.6542,"Test Fishery","2014-07-26",778,1,4,1.4,6,"male"
"3277","EagleSonar",2014,"Test Fishery",207,581,32,0.951,"Test Fishery","2014-07-26",711,1,3,1.3,5,"male"
"3278","EagleSonar",2014,"Test Fishery",207,582,33,0.6411,"Test Fishery","2014-07-26",744,1,3,1.3,5,"male"
"3279","EagleSonar",2014,"Test Fishery",207,583,34,0.5777,"Test Fishery","2014-07-26",711,1,3,1.3,5,"male"
"3280","EagleSonar",2014,"Test Fishery",207,584,34,0.3735,"Test Fishery","2014-07-26",766,1,3,1.3,5,"female"
"3281","EagleSonar",2014,"Test Fishery",207,585,33,0.5769,"Test Fishery","2014-07-26",688,NA,NA,NA,NA,"male"
"3282","EagleSonar",2014,"Test Fishery",207,586,33,0.3397,"Test Fishery","2014-07-26",708,1,3,1.3,5,"male"
"3283","EagleSonar",2014,"Test Fishery",207,587,33,0.8358,"Test Fishery","2014-07-26",800,1,4,1.4,6,"male"
"3284","EagleSonar",2014,"Test Fishery",207,588,33,0.7568,"Test Fishery","2014-07-26",677,1,3,1.3,5,"male"
"3285","EagleSonar",2014,"Test Fishery",207,589,33,0.4419,"Test Fishery","2014-07-26",545,1,2,1.2,4,"male"
"3286","EagleSonar",2014,"Test Fishery",207,590,30,0.993,"Test Fishery","2014-07-26",611,1,2,1.2,4,"male"
"3287","EagleSonar",2014,"Test Fishery",207,591,33,0.2996,"Test Fishery","2014-07-26",803,1,4,1.4,6,"female"
"3288","EagleSonar",2014,"Test Fishery",207,592,34,0.9969,"Test Fishery","2014-07-26",900,1,4,1.4,6,"female"
"3289","EagleSonar",2014,"Test Fishery",207,593,35,0.3871,"Test Fishery","2014-07-26",784,1,3,1.3,5,"male"
"3290","EagleSonar",2014,"Test Fishery",207,594,30,0.9999,"Test Fishery","2014-07-26",475,1,2,1.2,4,"male"
"3291","EagleSonar",2014,"Test Fishery",207,595,33,0.5656,"Test Fishery","2014-07-26",864,NA,4,NA,NA,"female"
"3292","EagleSonar",2014,"Test Fishery",207,596,33,0.5106,"Test Fishery","2014-07-26",721,1,3,1.3,5,"male"
"3293","EagleSonar",2014,"Test Fishery",207,597,33,0.7936,"Test Fishery","2014-07-26",803,1,4,1.4,6,"male"
"3294","EagleSonar",2014,"Test Fishery",208,598,30,0.998,"Test Fishery","2014-07-27",781,NA,NA,NA,NA,"female"
"3295","EagleSonar",2014,"Test Fishery",208,599,33,0.5892,"Test Fishery","2014-07-27",800,1,4,1.4,6,"female"
"3296","EagleSonar",2014,"Test Fishery",208,600,33,0.7847,"Test Fishery","2014-07-27",873,1,4,1.4,6,"male"
"3297","EagleSonar",2014,"Test Fishery",208,601,32,0.4244,"Test Fishery","2014-07-27",884,1,4,1.4,6,"male"
"3298","EagleSonar",2014,"Test Fishery",208,602,33,0.7805,"Test Fishery","2014-07-27",662,1,3,1.3,5,"male"
"3299","EagleSonar",2014,"Test Fishery",208,603,33,0.7771,"Test Fishery","2014-07-27",723,1,3,1.3,5,"male"
"3300","EagleSonar",2014,"Test Fishery",208,604,33,0.6493,"Test Fishery","2014-07-27",708,1,3,1.3,5,"male"
"3301","EagleSonar",2014,"Test Fishery",208,605,33,0.9802,"Test Fishery","2014-07-27",826,1,4,1.4,6,"female"
"3302","EagleSonar",2014,"Test Fishery",208,606,33,0.64,"Test Fishery","2014-07-27",736,1,3,1.3,5,"male"
"3303","EagleSonar",2014,"Test Fishery",208,607,33,0.6521,"Test Fishery","2014-07-27",652,1,3,1.3,5,"male"
"3304","EagleSonar",2014,"Test Fishery",208,608,33,0.7737,"Test Fishery","2014-07-27",577,1,3,1.3,5,"male"
"3305","EagleSonar",2014,"Test Fishery",208,609,33,0.6682,"Test Fishery","2014-07-27",782,1,4,1.4,6,"female"
"3306","EagleSonar",2014,"Test Fishery",208,610,30,0.9815,"Test Fishery","2014-07-27",765,1,4,1.4,6,"female"
"3307","EagleSonar",2014,"Test Fishery",208,611,33,0.7738,"Test Fishery","2014-07-27",664,1,3,1.3,5,"male"
"3308","EagleSonar",2014,"Test Fishery",208,612,33,0.5413,"Test Fishery","2014-07-27",745,1,3,1.3,5,"male"
"3309","EagleSonar",2014,"Test Fishery",208,613,33,0.8422,"Test Fishery","2014-07-27",890,1,4,1.4,6,"female"
"3310","EagleSonar",2014,"Test Fishery",208,614,33,0.6477,"Test Fishery","2014-07-27",915,1,4,1.4,6,"female"
"3311","EagleSonar",2014,"Test Fishery",208,615,33,0.3827,"Test Fishery","2014-07-27",535,1,3,1.3,5,"male"
"3312","EagleSonar",2014,"Test Fishery",208,616,33,0.5833,"Test Fishery","2014-07-27",657,1,3,1.3,5,"male"
"3313","EagleSonar",2014,"Test Fishery",208,617,33,0.4731,"Test Fishery","2014-07-27",545,1,2,1.2,4,"male"
"3314","EagleSonar",2014,"Test Fishery",208,618,33,0.8415,"Test Fishery","2014-07-27",704,1,3,1.3,5,"male"
"3315","EagleSonar",2014,"Test Fishery",209,619,33,0.446,"Test Fishery","2014-07-28",804,1,3,1.3,5,"female"
"3316","EagleSonar",2014,"Test Fishery",209,620,33,0.7103,"Test Fishery","2014-07-28",1000,1,4,1.4,6,"male"
"3317","EagleSonar",2014,"Test Fishery",209,621,34,0.7692,"Test Fishery","2014-07-28",672,1,3,1.3,5,"male"
"3318","EagleSonar",2014,"Test Fishery",209,622,33,0.6729,"Test Fishery","2014-07-28",891,NA,NA,NA,NA,"female"
"3319","EagleSonar",2014,"Test Fishery",209,623,33,0.8861,"Test Fishery","2014-07-28",924,1,4,1.4,6,"male"
"3320","EagleSonar",2014,"Test Fishery",209,624,33,0.9993,"Test Fishery","2014-07-28",773,1,4,1.4,6,"female"
"3321","EagleSonar",2014,"Test Fishery",209,625,33,0.4977,"Test Fishery","2014-07-28",705,1,3,1.3,5,"male"
"3322","EagleSonar",2014,"Test Fishery",209,626,33,0.6065,"Test Fishery","2014-07-28",695,1,3,1.3,5,"male"
"3323","EagleSonar",2014,"Test Fishery",209,627,33,0.7028,"Test Fishery","2014-07-28",760,1,3,1.3,5,"male"
"3324","EagleSonar",2014,"Test Fishery",209,628,33,0.9261,"Test Fishery","2014-07-28",805,1,4,1.4,6,"female"
"3325","EagleSonar",2014,"Test Fishery",209,629,32,0.6457,"Test Fishery","2014-07-28",850,1,4,1.4,6,"male"
"3326","EagleSonar",2014,"Test Fishery",209,630,33,0.4793,"Test Fishery","2014-07-28",925,1,4,1.4,6,"male"
"3327","EagleSonar",2014,"Test Fishery",209,631,32,0.4089,"Test Fishery","2014-07-28",843,1,4,1.4,6,"female"
"3328","EagleSonar",2014,"Test Fishery",209,632,33,0.2889,"Test Fishery","2014-07-28",813,1,4,1.4,6,"female"
"3329","EagleSonar",2014,"Test Fishery",209,633,33,0.6649,"Test Fishery","2014-07-28",895,1,4,1.4,6,"female"
"3330","EagleSonar",2014,"Test Fishery",209,634,32,0.4292,"Test Fishery","2014-07-28",790,1,4,1.4,6,"female"
"3331","EagleSonar",2014,"Test Fishery",210,635,33,0.8297,"Test Fishery","2014-07-29",611,1,2,1.2,4,"male"
"3332","EagleSonar",2014,"Test Fishery",210,636,32,0.345,"Test Fishery","2014-07-29",888,1,4,1.4,6,"male"
"3333","EagleSonar",2014,"Test Fishery",210,637,33,0.725,"Test Fishery","2014-07-29",826,1,4,1.4,6,"male"
"3334","EagleSonar",2014,"Test Fishery",210,638,30,0.9994,"Test Fishery","2014-07-29",715,NA,NA,NA,NA,"male"
"3335","EagleSonar",2014,"Test Fishery",210,639,30,0.9862,"Test Fishery","2014-07-29",795,NA,NA,NA,NA,"female"
"3336","EagleSonar",2014,"Test Fishery",210,640,33,0.7661,"Test Fishery","2014-07-29",882,1,4,1.4,6,"female"
"3337","EagleSonar",2014,"Test Fishery",210,641,33,0.3615,"Test Fishery","2014-07-29",874,1,3,1.3,5,"male"
"3338","EagleSonar",2014,"Test Fishery",210,642,33,0.6851,"Test Fishery","2014-07-29",818,1,4,1.4,6,"female"
"3339","EagleSonar",2014,"Test Fishery",211,643,33,0.7653,"Test Fishery","2014-07-30",904,1,4,1.4,6,"female"
"3340","EagleSonar",2014,"Test Fishery",211,644,33,0.4822,"Test Fishery","2014-07-30",960,1,4,1.4,6,"male"
"3341","EagleSonar",2014,"Test Fishery",211,645,33,0.7747,"Test Fishery","2014-07-30",932,1,4,1.4,6,"female"
"3342","EagleSonar",2014,"Test Fishery",211,646,33,0.2724,"Test Fishery","2014-07-30",930,1,4,1.4,6,"male"
"3343","EagleSonar",2014,"Test Fishery",211,647,33,0.7079,"Test Fishery","2014-07-30",825,NA,NA,NA,NA,"male"
"3344","EagleSonar",2014,"Test Fishery",211,648,33,0.5494,"Test Fishery","2014-07-30",859,1,3,1.3,5,"male"
"3345","EagleSonar",2014,"Test Fishery",211,649,34,0.424,"Test Fishery","2014-07-30",896,1,4,1.4,6,"female"
"3346","EagleSonar",2014,"Test Fishery",211,650,33,0.8137,"Test Fishery","2014-07-30",857,1,3,1.3,5,"female"
"3347","EagleSonar",2014,"Test Fishery",211,651,33,0.3926,"Test Fishery","2014-07-30",708,1,3,1.3,5,"male"
"3348","EagleSonar",2014,"Test Fishery",211,652,33,0.4979,"Test Fishery","2014-07-30",789,1,4,1.4,6,"female"
"3349","EagleSonar",2014,"Test Fishery",211,653,33,0.8067,"Test Fishery","2014-07-30",965,1,4,1.4,6,"male"
"3350","EagleSonar",2014,"Test Fishery",211,654,33,0.7405,"Test Fishery","2014-07-30",611,1,2,1.2,4,"male"
"3351","EagleSonar",2014,"Test Fishery",211,655,33,0.8384,"Test Fishery","2014-07-30",806,1,3,1.3,5,"male"
"3352","EagleSonar",2014,"Test Fishery",211,656,33,0.3713,"Test Fishery","2014-07-30",592,1,2,1.2,4,"male"
"3353","EagleSonar",2014,"Test Fishery",211,657,30,0.2226,"Test Fishery","2014-07-30",940,1,4,1.4,6,"female"
"3354","EagleSonar",2014,"Test Fishery",212,658,33,0.5639,"Test Fishery","2014-07-31",840,1,4,1.4,6,"female"
"3355","EagleSonar",2014,"Test Fishery",212,659,33,0.5586,"Test Fishery","2014-07-31",864,1,4,1.4,6,"female"
"3356","EagleSonar",2014,"Test Fishery",212,660,33,0.4801,"Test Fishery","2014-07-31",903,1,3,1.3,5,"male"
"3357","EagleSonar",2014,"Test Fishery",212,661,30,1,"Test Fishery","2014-07-31",623,1,3,1.3,5,"male"
"3358","EagleSonar",2014,"Test Fishery",212,662,32,0.3165,"Test Fishery","2014-07-31",518,2,2,2.2,5,"male"
"3359","EagleSonar",2014,"Test Fishery",212,663,33,0.736,"Test Fishery","2014-07-31",744,1,3,1.3,5,"male"
"3360","EagleSonar",2014,"Test Fishery",212,664,33,0.5999,"Test Fishery","2014-07-31",883,1,4,1.4,6,"male"
"3361","EagleSonar",2014,"Test Fishery",212,665,33,0.6076,"Test Fishery","2014-07-31",882,1,4,1.4,6,"female"
"3362","EagleSonar",2014,"Test Fishery",212,666,33,0.4887,"Test Fishery","2014-07-31",886,1,4,1.4,6,"female"
"3363","EagleSonar",2014,"Test Fishery",212,667,33,0.2847,"Test Fishery","2014-07-31",865,1,4,1.4,6,"female"
"3364","EagleSonar",2014,"Test Fishery",213,668,30,0.6259,"Test Fishery","2014-07-31",604,1,2,1.2,4,"male"
"3365","EagleSonar",2014,"Test Fishery",213,669,38,0.4278,"Test Fishery","2014-08-01",555,NA,NA,NA,NA,"male"
"3366","EagleSonar",2014,"Test Fishery",213,670,33,0.7027,"Test Fishery","2014-08-01",560,1,2,1.2,4,"male"
"3367","EagleSonar",2014,"Test Fishery",213,671,34,0.2581,"Test Fishery","2014-08-01",765,1,3,1.3,5,"male"
"3368","EagleSonar",2014,"Test Fishery",213,672,33,0.9108,"Test Fishery","2014-08-01",695,1,3,1.3,5,"male"
"3369","EagleSonar",2014,"Test Fishery",213,673,32,0.5838,"Test Fishery","2014-08-01",825,1,4,1.4,6,"female"
"3370","EagleSonar",2014,"Test Fishery",213,674,33,0.3105,"Test Fishery","2014-08-01",847,1,4,1.4,6,"male"
"3371","EagleSonar",2014,"Test Fishery",213,675,33,0.266,"Test Fishery","2014-08-01",733,1,3,1.3,5,"male"
"3372","EagleSonar",2014,"Test Fishery",213,676,35,0.7728,"Test Fishery","2014-08-01",692,1,3,1.3,5,"male"
"3373","EagleSonar",2014,"Test Fishery",213,677,33,0.4215,"Test Fishery","2014-08-01",750,1,4,1.4,6,"male"
"3374","EagleSonar",2014,"Test Fishery",213,678,33,0.6501,"Test Fishery","2014-08-01",840,1,4,1.4,6,"female"
"3375","EagleSonar",2014,"Test Fishery",213,679,33,0.3744,"Test Fishery","2014-08-01",520,NA,NA,NA,NA,"male"
"3376","EagleSonar",2014,"Test Fishery",214,680,33,0.5771,"Test Fishery","2014-08-02",772,1,3,1.3,5,"female"
"3377","EagleSonar",2014,"Test Fishery",214,681,34,0.554,"Test Fishery","2014-08-02",574,1,2,1.2,4,"male"
"3378","EagleSonar",2014,"Test Fishery",214,682,33,0.6127,"Test Fishery","2014-08-02",869,1,4,1.4,6,"female"
"3379","EagleSonar",2014,"Test Fishery",214,683,33,0.4399,"Test Fishery","2014-08-02",860,1,4,1.4,6,"male"
"3380","EagleSonar",2014,"Test Fishery",214,684,33,0.4379,"Test Fishery","2014-08-02",683,1,4,1.4,6,"female"
"3381","EagleSonar",2014,"Test Fishery",214,685,33,0.7401,"Test Fishery","2014-08-02",736,1,3,1.3,5,"male"
"3382","EagleSonar",2014,"Test Fishery",215,686,33,0.3061,"Test Fishery","2014-08-03",640,1,3,1.3,5,"male"
"3383","EagleSonar",2014,"Test Fishery",215,687,33,0.6658,"Test Fishery","2014-08-03",675,1,3,1.3,5,"male"
"3384","EagleSonar",2014,"Test Fishery",215,688,33,0.8512,"Test Fishery","2014-08-03",660,1,3,1.3,5,"male"
"3385","EagleSonar",2014,"Test Fishery",215,689,33,0.8654,"Test Fishery","2014-08-03",870,1,4,1.4,6,"female"
"3386","EagleSonar",2014,"Test Fishery",215,690,33,0.4874,"Test Fishery","2014-08-03",805,1,4,1.4,6,"female"
"3387","EagleSonar",2014,"Test Fishery",215,691,33,0.6973,"Test Fishery","2014-08-03",796,1,4,1.4,6,"female"
"3388","EagleSonar",2014,"Test Fishery",215,692,32,0.572,"Test Fishery","2014-08-03",880,1,4,1.4,6,"female"
"3389","EagleSonar",2014,"Test Fishery",216,693,33,0.566,"Test Fishery","2014-08-04",893,1,4,1.4,6,"female"
"3390","EagleSonar",2014,"Test Fishery",216,694,33,0.2731,"Test Fishery","2014-08-04",752,1,3,1.3,5,"male"
"3391","EagleSonar",2014,"Test Fishery",216,695,33,0.7713,"Test Fishery","2014-08-04",835,1,4,1.4,6,"female"
"3392","EagleSonar",2014,"Test Fishery",216,696,33,0.7258,"Test Fishery","2014-08-04",553,1,2,1.2,4,"male"
"3393","EagleSonar",2014,"Test Fishery",216,697,33,0.4825,"Test Fishery","2014-08-04",622,1,3,1.3,5,"male"
"3394","EagleSonar",2014,"Test Fishery",217,698,32,0.445,"Test Fishery","2014-08-05",528,1,2,1.2,4,"male"
"3395","EagleSonar",2014,"Test Fishery",217,699,33,0.6772,"Test Fishery","2014-08-05",900,1,4,1.4,6,"female"
"3396","EagleSonar",2014,"Test Fishery",217,700,33,0.9113,"Test Fishery","2014-08-05",879,1,4,1.4,6,"male"
"3397","EagleSonar",2014,"Test Fishery",217,701,33,0.2824,"Test Fishery","2014-08-05",828,1,4,1.4,6,"female"
"3398","EagleSonar",2014,"Test Fishery",217,702,33,0.5715,"Test Fishery","2014-08-05",795,1,3,1.3,5,"female"
"3399","EagleSonar",2014,"Test Fishery",217,703,33,0.4447,"Test Fishery","2014-08-05",814,1,4,1.4,6,"female"
"3400","EagleSonar",2014,"Test Fishery",217,704,33,0.8766,"Test Fishery","2014-08-05",845,1,4,1.4,6,"male"
"3401","EagleSonar",2014,"Test Fishery",218,705,33,0.8601,"Test Fishery","2014-08-06",673,1,3,1.3,5,"female"
"3402","EagleSonar",2014,"Test Fishery",218,706,34,0.4874,"Test Fishery","2014-08-06",563,NA,NA,NA,NA,"male"
"3403","EagleSonar",2014,"Test Fishery",218,707,33,0.9226,"Test Fishery","2014-08-06",728,NA,NA,NA,NA,"male"
"3404","EagleSonar",2014,"Test Fishery",218,708,33,0.7349,"Test Fishery","2014-08-06",917,1,5,1.5,7,"male"
"3405","EagleSonar",2014,"Test Fishery",219,709,34,0.9971,"Test Fishery","2014-08-07",862,1,4,1.4,6,"female"
"3406","EagleSonar",2014,"Test Fishery",219,710,33,0.9544,"Test Fishery","2014-08-07",622,NA,NA,NA,NA,"male"
"3407","EagleSonar",2014,"Test Fishery",220,711,33,0.8401,"Test Fishery","2014-08-08",820,1,4,1.4,6,"female"
"3408","EagleSonar",2014,"Test Fishery",221,712,33,0.6762,"Test Fishery","2014-08-09",910,1,5,1.5,7,"female"
"3409","EagleSonar",2014,"Test Fishery",222,713,33,0.6522,"Test Fishery","2014-08-10",405,1,1,1.1,4,"male"
"3410","EagleSonar",2014,"Test Fishery",223,714,33,0.5101,"Test Fishery","2014-08-11",911,1,4,1.4,6,"female"
"3411","EagleSonar",2014,"Test Fishery",227,715,33,0.5294,"Test Fishery","2014-08-15",856,NA,NA,NA,NA,"female"
"3412","EagleSonar",2014,"Test Fishery",236,716,33,0.9087,"Test Fishery","2014-08-24",876,1,4,1.4,6,"male"
"3413","EagleSonar",2015,"Test Fishery",183,1,34,0.5885,"Test Fishery","2015-07-02",836,1,4,1.4,6,"male"
"3414","EagleSonar",2015,"Test Fishery",183,2,34,0.4568,"Test Fishery","2015-07-02",756,1,4,1.4,6,"male"
"3415","EagleSonar",2015,"Test Fishery",185,3,33,0.8753,"Test Fishery","2015-07-04",910,1,4,1.4,6,"male"
"3416","EagleSonar",2015,"Test Fishery",185,4,36,0.7775,"Test Fishery","2015-07-04",852,1,4,1.4,6,"female"
"3417","EagleSonar",2015,"Test Fishery",185,5,34,0.4645,"Test Fishery","2015-07-04",941,1,4,1.4,6,"male"
"3418","EagleSonar",2015,"Test Fishery",185,6,38,0.893,"Test Fishery","2015-07-04",827,1,4,1.4,6,"female"
"3419","EagleSonar",2015,"Test Fishery",185,7,35,0.7647,"Test Fishery","2015-07-04",819,1,3,1.3,5,"female"
"3420","EagleSonar",2015,"Test Fishery",185,8,33,0.3756,"Test Fishery","2015-07-04",830,1,4,1.4,6,"male"
"3421","EagleSonar",2015,"Test Fishery",186,9,34,0.5881,"Test Fishery","2015-07-05",834,1,4,1.4,6,"male"
"3422","EagleSonar",2015,"Test Fishery",186,10,34,0.6037,"Test Fishery","2015-07-05",872,1,4,1.4,6,"female"
"3423","EagleSonar",2015,"Test Fishery",186,11,38,0.9945,"Test Fishery","2015-07-05",774,1,4,1.4,6,"female"
"3424","EagleSonar",2015,"Test Fishery",186,12,34,0.4576,"Test Fishery","2015-07-05",740,1,3,1.3,5,"male"
"3425","EagleSonar",2015,"Test Fishery",186,13,38,0.9943,"Test Fishery","2015-07-05",767,1,4,1.4,6,"male"
"3426","EagleSonar",2015,"Test Fishery",186,14,34,0.5469,"Test Fishery","2015-07-05",804,1,4,1.4,6,"male"
"3427","EagleSonar",2015,"Test Fishery",186,15,38,0.9953,"Test Fishery","2015-07-05",771,1,4,1.4,6,"female"
"3428","EagleSonar",2015,"Test Fishery",186,16,33,0.3195,"Test Fishery","2015-07-05",858,1,4,1.4,6,"female"
"3429","EagleSonar",2015,"Test Fishery",187,17,34,0.7819,"Test Fishery","2015-07-06",722,1,3,1.3,5,"male"
"3430","EagleSonar",2015,"Test Fishery",187,18,36,0.9035,"Test Fishery","2015-07-06",746,1,3,1.3,5,"male"
"3431","EagleSonar",2015,"Test Fishery",187,19,36,0.8678,"Test Fishery","2015-07-06",798,1,4,1.4,6,"male"
"3432","EagleSonar",2015,"Test Fishery",187,20,36,0.8691,"Test Fishery","2015-07-06",692,1,4,1.4,6,"male"
"3433","EagleSonar",2015,"Test Fishery",187,21,36,0.6693,"Test Fishery","2015-07-06",638,1,3,1.3,5,"male"
"3434","EagleSonar",2015,"Test Fishery",187,22,34,0.7691,"Test Fishery","2015-07-06",734,1,4,1.4,6,"female"
"3435","EagleSonar",2015,"Test Fishery",188,23,38,0.9658,"Test Fishery","2015-07-07",865,NA,NA,NA,NA,"female"
"3436","EagleSonar",2015,"Test Fishery",188,24,35,0.3562,"Test Fishery","2015-07-07",765,1,3,1.3,5,"male"
"3437","EagleSonar",2015,"Test Fishery",188,25,34,0.5341,"Test Fishery","2015-07-07",800,1,4,1.4,6,"male"
"3438","EagleSonar",2015,"Test Fishery",188,26,38,0.9836,"Test Fishery","2015-07-07",718,NA,NA,NA,NA,"male"
"3439","EagleSonar",2015,"Test Fishery",188,27,34,0.8551,"Test Fishery","2015-07-07",722,1,3,1.3,5,"male"
"3440","EagleSonar",2015,"Test Fishery",188,28,34,0.629,"Test Fishery","2015-07-07",849,1,4,1.4,6,"male"
"3441","EagleSonar",2015,"Test Fishery",188,29,36,0.6436,"Test Fishery","2015-07-07",946,1,4,1.4,6,"male"
"3442","EagleSonar",2015,"Test Fishery",188,30,36,0.5148,"Test Fishery","2015-07-07",880,1,4,1.4,6,"female"
"3443","EagleSonar",2015,"Test Fishery",188,31,35,0.6472,"Test Fishery","2015-07-07",689,1,3,1.3,5,"male"
"3444","EagleSonar",2015,"Test Fishery",188,32,38,0.9757,"Test Fishery","2015-07-07",738,NA,NA,NA,NA,"male"
"3445","EagleSonar",2015,"Test Fishery",188,33,36,0.9119,"Test Fishery","2015-07-07",847,1,4,1.4,6,"female"
"3446","EagleSonar",2015,"Test Fishery",189,34,34,0.8199,"Test Fishery","2015-07-08",856,1,4,1.4,6,"male"
"3447","EagleSonar",2015,"Test Fishery",189,35,34,0.5754,"Test Fishery","2015-07-08",777,1,4,1.4,6,"female"
"3448","EagleSonar",2015,"Test Fishery",189,36,34,0.5444,"Test Fishery","2015-07-08",919,1,4,1.4,6,"male"
"3449","EagleSonar",2015,"Test Fishery",189,37,34,0.2612,"Test Fishery","2015-07-08",865,1,4,1.4,6,"female"
"3450","EagleSonar",2015,"Test Fishery",189,38,34,0.2616,"Test Fishery","2015-07-08",902,1,4,1.4,6,"female"
"3451","EagleSonar",2015,"Test Fishery",189,39,34,0.4853,"Test Fishery","2015-07-08",779,1,3,1.3,5,"male"
"3452","EagleSonar",2015,"Test Fishery",189,40,38,0.5292,"Test Fishery","2015-07-08",765,1,4,1.4,6,"male"
"3453","EagleSonar",2015,"Test Fishery",189,41,35,0.8313,"Test Fishery","2015-07-08",737,NA,3,NA,NA,"male"
"3454","EagleSonar",2015,"Test Fishery",189,42,31,0.5288,"Test Fishery","2015-07-08",691,1,3,1.3,5,"male"
"3455","EagleSonar",2015,"Test Fishery",189,43,38,1,"Test Fishery","2015-07-08",740,1,3,1.3,5,"male"
"3456","EagleSonar",2015,"Test Fishery",189,44,34,0.8455,"Test Fishery","2015-07-08",901,1,4,1.4,6,"male"
"3457","EagleSonar",2015,"Test Fishery",189,45,32,0.4158,"Test Fishery","2015-07-08",796,1,3,1.3,5,"female"
"3458","EagleSonar",2015,"Test Fishery",189,46,36,0.3798,"Test Fishery","2015-07-08",864,1,4,1.4,6,"female"
"3459","EagleSonar",2015,"Test Fishery",190,47,38,0.999,"Test Fishery","2015-07-09",826,1,4,1.4,6,"male"
"3460","EagleSonar",2015,"Test Fishery",190,48,32,0.4344,"Test Fishery","2015-07-09",813,1,4,1.4,6,"male"
"3461","EagleSonar",2015,"Test Fishery",190,49,32,0.2711,"Test Fishery","2015-07-09",914,NA,4,NA,NA,"male"
"3462","EagleSonar",2015,"Test Fishery",190,50,31,0.5307,"Test Fishery","2015-07-09",869,1,4,1.4,6,"female"
"3463","EagleSonar",2015,"Test Fishery",190,51,33,0.4583,"Test Fishery","2015-07-09",905,1,4,1.4,6,"female"
"3464","EagleSonar",2015,"Test Fishery",190,52,32,0.5265,"Test Fishery","2015-07-09",778,1,4,1.4,6,"male"
"3465","EagleSonar",2015,"Test Fishery",190,53,36,0.5683,"Test Fishery","2015-07-09",805,1,4,1.4,6,"male"
"3466","EagleSonar",2015,"Test Fishery",190,54,36,0.6843,"Test Fishery","2015-07-09",868,1,4,1.4,6,"male"
"3467","EagleSonar",2015,"Test Fishery",190,55,31,0.4422,"Test Fishery","2015-07-09",845,1,4,1.4,6,"male"
"3468","EagleSonar",2015,"Test Fishery",190,56,34,0.5837,"Test Fishery","2015-07-09",802,1,4,1.4,6,"female"
"3469","EagleSonar",2015,"Test Fishery",190,57,38,0.9949,"Test Fishery","2015-07-09",886,NA,NA,NA,NA,"female"
"3470","EagleSonar",2015,"Test Fishery",190,58,34,0.5289,"Test Fishery","2015-07-09",928,1,4,1.4,6,"female"
"3471","EagleSonar",2015,"Test Fishery",191,59,32,0.409,"Test Fishery","2015-07-09",818,1,4,1.4,6,"female"
"3472","EagleSonar",2015,"Test Fishery",191,60,33,0.4748,"Test Fishery","2015-07-10",788,NA,NA,NA,NA,"male"
"3473","EagleSonar",2015,"Test Fishery",191,61,33,0.4282,"Test Fishery","2015-07-10",829,1,4,1.4,6,"male"
"3474","EagleSonar",2015,"Test Fishery",191,62,34,0.4326,"Test Fishery","2015-07-10",687,NA,3,NA,NA,"male"
"3475","EagleSonar",2015,"Test Fishery",191,63,32,0.6468,"Test Fishery","2015-07-10",642,1,3,1.3,5,"male"
"3476","EagleSonar",2015,"Test Fishery",191,64,34,0.8826,"Test Fishery","2015-07-10",861,1,4,1.4,6,"female"
"3477","EagleSonar",2015,"Test Fishery",191,65,36,0.8963,"Test Fishery","2015-07-10",843,1,4,1.4,6,"female"
"3478","EagleSonar",2015,"Test Fishery",191,66,36,0.7965,"Test Fishery","2015-07-10",911,1,4,1.4,6,"female"
"3479","EagleSonar",2015,"Test Fishery",191,67,34,0.5576,"Test Fishery","2015-07-10",662,1,2,1.2,4,"male"
"3480","EagleSonar",2015,"Test Fishery",191,68,34,0.8462,"Test Fishery","2015-07-10",830,1,4,1.4,6,"female"
"3481","EagleSonar",2015,"Test Fishery",191,69,31,0.5782,"Test Fishery","2015-07-10",875,NA,4,NA,NA,"female"
"3482","EagleSonar",2015,"Test Fishery",191,70,34,0.7149,"Test Fishery","2015-07-10",805,1,3,1.3,5,"female"
"3483","EagleSonar",2015,"Test Fishery",191,71,36,0.6391,"Test Fishery","2015-07-10",815,2,3,2.3,6,"male"
